4.759569710586220026e-04
4.762412572745233774e-04
4.765545309055596590e-04
4.771637904923409224e-04
5.061697447672486305e-04
5.421585519798099995e-04
5.727098323404788971e-04
6.201897049322724342e-04
6.910539232194423676e-04
7.421033806167542934e-04
8.129735360853374004e-04
8.790913270786404610e-04
9.599960758350789547e-04
1.048986800014972687e-03
1.143386005423963070e-03
1.259231823496520519e-03
1.403071568347513676e-03
1.556921284645795822e-03
1.755370059981942177e-03
1.898433663882315159e-03
1.899976283311843872e-03
3.008522791787981987e-03
3.440979868173599243e-03
4.784781485795974731e-03
5.386273842304944992e-03
8.407220244407653809e-03
8.848868310451507568e-03
2.985681407153606415e-02
4.937683045864105225e-02
6.518393754959106445e-02
8.257192373275756836e-02
1.035412102937698364e-01
1.296090781688690186e-01
1.581365913152694702e-01
1.912923753261566162e-01
2.342075109481811523e-01
2.719403207302093506e-01
3.121019899845123291e-01
3.671667277812957764e-01
4.333397150039672852e-01
5.112859010696411133e-01
5.116195082664489746e-01
5.125322937965393066e-01
6.134827136993408203e-01
6.134836673736572266e-01
6.141107082366943359e-01
7.377923727035522461e-01
7.385978698730468750e-01
9.017205834388732910e-01
9.034832119941711426e-01
1.136429667472839355e+00
1.152447700500488281e+00
1.174862504005432129e+00
1.597522974014282227e+00
1.597592830657958984e+00
1.600627422332763672e+00
2.336259126663208008e+00
3.773756980895996094e+00
3.784206867218017578e+00
8.919698715209960938e+00
3.008339691162109375e+01
3.010759544372558594e+01
3.214841461181640625e+01
inf
